gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105335489	tropomyosin_transcript variant 2, mRNA	5	0.322281892833485	26.5630640821933	0.953488372093023	0.338002960776581	0.307201298781072	5.83922383665933e-156	3.1246153887871e-150	tropomyosin_transcript variant 2, mRNA	Q25145.1	1.16e-156	Y105E8B.1a.1	1.13e-99	Tm1-PO	1.31e-76	XP_003726504.1	4.05e-55
LOC105328815	voltage-gated hydrogen channel 1	9	0.57618699186376	2.44002365808094	0.927797833935018	0.621026446483507	0.733059288736976	3.44768841040207e-193	1.84488564991343e-187	voltage-gated hydrogen channel 1	Q5F4C0.1	2.45e-19	C48A7.1b.1	0.004	cac-PP	0.001	XP_030847862.1	9.98e-12
LOC105347538	46 kDa FK506-binding nuclear protein	3	0.276676734483813	16.0327658532034	0.997239475500345	0.277442621638094	0.622118326701827	0	0	46 kDa FK506-binding nuclear protein	P0CP98.1	2.08e-35	Y18D10A.19.1	2.68e-19	Fkbp39-PA	5.58e-32	XP_030832139.1	3.55e-38
LOC105333510	spermatogenesis-associated protein 17	11	0.506506268216983	10.1010266645631	0.957446808510638	0.529017657915516	0.644077235320451	1.58531806872399e-52	8.48316381118756e-47	spermatogenesis-associated protein 17	Q96L03.1	1.05e-80	T05C1.4a.1	0.041	CG18063-PE	5.03e-05	XP_030855284.1	3.57e-127
LOC105327632	deleted in malignant brain tumors 1 protein	13	0.387991554200653	1.87292635266494	0.931034482758621	0.416731669326627	0.385262280428154	7.70211663393839e-23	4.1214642277535e-17	deleted in malignant brain tumors 1 protein	Q9UGM3.2	5.07e-159	C06B8.7.1	1.85e-05	teq-PD	3.81e-20	XP_030853316.1	0
LOC105326272	probable serine/threonine-protein kinase kinX	5	0.349156671725885	2.40543808391166	0.57633973710819	0.605817453222632	0.284281349881412	2.8622984625964e-144	1.53163880572303e-138	probable serine/threonine-protein kinase kinX	O88799.1	0.46	C56G2.1d.1	1.1	CG43233-PA	1.8	XP_030840729.1	2.51e-23
LOC105321527	peptidyl-prolyl cis-trans isomerase B	5	0.537803434776347	17.7709326864213	0.86046511627907	0.625014802577916	0.475676075522146	6.4216271050616e-243	3.4362640369353e-237	peptidyl-prolyl cis-trans isomerase B	P23284.2	6.39e-73	F31C3.1.2	9.46e-69	CG2852-PD	2.29e-68	XP_030829796.1	1.12e-70
LOC105321539	uncharacterized LOC105321539	8	0.63334602411402	7.93571812187449	0.867924528301887	0.729724766913979	0.626855732146551	7.50064093064445e-179	4.01365296711529e-173	uncharacterized LOC105321539	F4HRS2.2	0.59	Y27F2A.7.1	1.3	inaC-PA	0.35	XP_030835572.1	0.5
LOC105318190	silk gland factor 1	6	0.37518653327013	3.98964681747136	0.954177897574124	0.393203965658808	0.60704971801297	4.24713243303352e-189	2.2726745419757e-183	silk gland factor 1	O42097.1	1.38e-90	F38A6.1b.1	5.3e-57	fkh-PD	7.27e-73	NP_001073010.1	7.17e-95
LOC105321449	metalloprotease mig-17-like	6	0.271717190084065	1.92361364695504	0.716981132075472	0.378973975643564	0.402858762969551	3.36990731031737e-125	1.80326436100931e-119	metalloprotease mig-17-like	Q20930.3	1.57e-31	F57B7.4.1	1.38e-32	stl-PE	6.39e-16	XP_011676907.2	4.09e-16
LOC105349024	helicase-like transcription factor	8	0.361989791461269	1.92900614785901	0.518867924528302	0.697653052634446	0.307299983864242	1.02871974152863e-87	5.50476163449903e-82	helicase-like transcription factor	Q14527.2	0	F54E12.2.2	1.52e-60	lds-PA	1.14e-60	XP_030837525.1	0
LOC105349020	fos-related antigen 1	7	0.309708476092748	89.8004786079755	0.975675675675676	0.317429740039658	0.416414222954675	3.23642266012133e-129	1.7318356568122e-123	fos-related antigen 1	P79702.1	6.09e-26	F29G9.4b.1	1.98e-06	kay-PB	3.84e-13	XP_003726999.1	1.02e-19
LOC105320106	follistatin-related protein 3	2	0.204743079745997	3.78132989753299	0.57425491439442	0.356536922216694	0.133660450348656	6.75469039320901e-136	3.61448886692929e-130	follistatin-related protein 3	O95633.1	4.22e-09	F41G3.12.1	2.77e-06	CG32354-PA	0.000797	XP_783040.4	1.13e-09
LOC105326367	protein dead ringer homolog	10	0.372405342308778	2.89459666029737	0.5	0.744810684617557	0.294699397395257	6.08534636439673e-58	3.25631752235961e-52	protein dead ringer homolog	Q4H3P5.1	2.88e-82	T23D8.8.1	5.53e-70	retn-PC	5.03e-74	XP_011669570.1	1.97e-79
LOC105327296	allene oxide synthase-lipoxygenase protein	2	0.205133604528815	2.83983449509626	0.653138871274572	0.31407348965237	0.163874791951283	8.71870208730627e-167	4.66544723653429e-161	allene oxide synthase-lipoxygenase protein	O16025.1	1.52e-108	C13C4.7.2	0.000302	CG30048-PD	9.88e-05	XP_030849258.1	0
LOC105345890	ankyrin repeat and EF-hand domain-containing protein 1	11	0.494932301003107	7.63239732281191	0.914893617021277	0.540972515049908	0.587709202109275	4.63954438334121e-48	2.48265731588095e-42	ankyrin repeat and EF-hand domain-containing protein 1	Q9D2J7.1	0	B0350.2h.2	5.03e-24	CG10011-PA	1.89e-20	XP_784222.2	0
LOC105347275	double homeobox protein B	14	0.304300591966912	10.5360045406207	0.826086956521739	0.368363874486262	0.256358751475513	2.17116452799733e-13	1.1618075082476e-07	double homeobox protein B	Q93356.2	8.65e-09	C37E2.5a.3	7.62e-10	oc-PE	3.61e-07	XP_003727685.2	4.7e-08
LOC105347275	double homeobox protein B	6	0.30545415968554	8.74278807891604	0.956873315363881	0.319221107727705	0.555230060977023	8.65970002224623e-173	4.63387475950413e-167	double homeobox protein B	Q93356.2	8.65e-09	C37E2.5a.3	7.62e-10	oc-PE	3.61e-07	XP_003727685.2	4.7e-08
LOC105330789	uncharacterized LOC105330789	12	0.620079817052023	6.14067143702429	0.78125	0.793702165826589	0.596027992600193	5.00283582075955e-37	2.677057470375e-31	uncharacterized LOC105330789	O31047.4	0.047	C25A11.4c.2	0.19	yellow-g-PA	1.4	XP_030829672.1	0.081
LOC105340413	isthmin-1	4	0.404642839908255	7.59920533166396	0.645865834633385	0.626512223142975	0.326599495243063	1.57070040750686e-185	8.40494353660182e-180	isthmin-1	Q5EGE1.1	1.24e-61	C02B4.1.1	0.000481	AdamTS-A-PE	0.033	XP_011682695.2	1.24e-48
LOC105340621	actin-related protein 2	10	0.232806207199359	4.99971598019499	0.741176470588235	0.314103612888024	0.162967326504461	1.00172181455437e-32	5.36029356742557e-27	actin-related protein 2	Q5BL41.1	0	K07C5.1.1	0	Arp2-PB	0	XP_030854228.1	0
LOC105348209	uncharacterized LOC105348209	12	0.664764435647407	26.7944825020791	0.96875	0.686208449700549	0.79198028949466	1.0773198831124e-48	5.76482488012511e-43	uncharacterized LOC105348209	Q9JLT0.1	3.51e-37	F20G4.3.1	1.28e-33	uif-PG	1.75e-06	XP_030834372.1	0
LOC105328000	calmodulin-A	11	0.573537572988273	8.2437049906752	0.872340425531915	0.657469900742654	0.608472156661346	1.0511654971653e-49	5.6248706685713e-44	calmodulin-A	P41041.1	1.72e-70	T21H3.3a.1	2.4e-69	Cam-PD	1.59e-60	XP_030854314.1	3.87e-70
LOC105328003	calmodulin	11	0.539677880304963	11.9685168790263	0.936170212765957	0.576474099416666	0.648933978969598	6.5334060974159e-53	3.49607786997603e-47	calmodulin	P04352.2	4.3e-27	T21H3.3a.1	8.22e-27	Cam-PD	1.97e-24	XP_011675927.1	2.57e-27
LOC105328005	calmodulin-A	14	0.337117978983669	5.05720568499848	0.782608695652174	0.430761862034689	0.302617103798589	1.54306766002298e-15	8.25707849419579e-10	calmodulin-A	P02594.2	1.23e-68	T21H3.3a.1	5.43e-69	Cam-PD	1.3e-68	XP_030854314.1	2.92e-70
LOC105328005	calmodulin-A	6	0.385985429614837	4.7050316079626	0.948787061994609	0.406819870417911	0.696925169570703	1.53940433294405e-217	8.23747573793023e-212	calmodulin-A	P02594.2	1.23e-68	T21H3.3a.1	5.43e-69	Cam-PD	1.3e-68	XP_030854314.1	2.92e-70
LOC105328008	calmodulin-A	7	0.575675247129266	4.04088224357593	0.648648648648649	0.887499339324286	0.473125755208241	7.41430026338687e-147	3.96745138534042e-141	calmodulin-A	Q95NR9.3	1.1e-83	T21H3.3a.1	1.45e-83	Cam-PD	9.14e-84	XP_001177619.1	7.29e-84
LOC105338027	forkhead box protein B1	2	0.255426177698487	11.1079707542643	0.509194673430564	0.501627748730404	0.140895158646604	2.84442208310452e-143	1.5220730120459e-137	forkhead box protein B1	Q64732.2	8.02e-53	F38A6.1b.1	9.33e-48	fkh-PD	4.64e-47	XP_003727565.2	6.06e-80
LOC105324613	chitin synthase chs-2	1	0.507459807149093	5.67461706186467	0.771493642057316	0.657762785699526	0.359598865197734	0	0	chitin synthase chs-2	G5EBQ8.1	0	F48A11.1b.1	0	kkv-PD	0	XP_030836433.1	0.63
LOC105320900	cell division control protein 42 homolog	9	0.600861742564027	1.36326653831292	0.8014440433213	0.749723885992052	0.592620396167164	7.31782094727547e-156	3.91582453145468e-150	cell division control protein 42 homolog	P60766.2	4.4e-48	R07G3.1.1	3.73e-45	Cdc42-PD	1.34e-46	XP_030842342.1	5.92e-45
LOC109619601	uncharacterized LOC109619601_ncRNA	5	0.346533940567933	1.20237829831537	0.467138523761375	0.741822656323996	0.255216583550474	1.71679704072075e-129	9.18671830866e-124	uncharacterized LOC109619601_ncRNA	""		""		""		""	
LOC105333338	ryanodine receptor	7	0.374941507709634	3.87511717256788	0.548648648648649	0.683390925382092	0.258022944749147	2.50474198115563e-80	1.34030747205223e-74	ryanodine receptor	Q24498.3	0	K11C4.5h.1	0	RyR-PE	0	XP_030855111.1	0
LOC105335795	uncharacterized LOC105335795	4	0.182007194215606	14.622981585534	0.994539781591264	0.183006449399534	0.395546383138292	2.39167278663316e-225	1.2798032415097e-219	uncharacterized LOC105335795	""		C49H3.1.1	1.7	escl-PC	0.29	XP_030851350.1	5.4
LOC105329519	dynein light chain 1, axonemal	11	0.51371138487478	11.795622107494	0.936170212765957	0.548737161116242	0.611460749073614	6.09377018820032e-50	3.2608251778675e-44	dynein light chain 1, axonemal	Q05A62.2	8.76e-99	K10D2.8.1	1.62e-10	CG8800-PA	5.57e-65	XP_030855209.1	2.04e-88
LOC105336783	probable palmitoyltransferase ZDHHC24	12	0.649458764255213	11.2498731341225	0.9375	0.692756015205561	0.754466287471688	1.85031300038378e-46	9.90117289009363e-41	probable palmitoyltransferase ZDHHC24	F1QGD2.1	3.62e-22	K02G10.1.1	1.51e-19	CG10344-PB	9.52e-26	XP_003726777.1	1.68e-30
LOC105336795	paired mesoderm homeobox protein 2	7	0.622036225685509	9.98331296244279	0.902702702702703	0.689082046418078	0.708012255770335	1.0076209380429e-220	5.39186024914261e-215	paired mesoderm homeobox protein 2	O97039.1	1.58e-25	F58E6.10a.1	3e-49	CG32532-PC	1.83e-69	XP_785238.2	1.47e-23
LOC105330091	dimethylaniline monooxygenase [N-oxide-forming] 5	14	0.198939732443429	7.67445373484568	0.695652173913044	0.28597586538743	0.105965949747614	2.40957057889514e-06	1	dimethylaniline monooxygenase [N-oxide-forming] 5	P49109.2	9.61e-156	F53F4.5a.1	5.12e-136	Fmo-2-PA	2.31e-49	XP_786100.3	8.08e-148
LOC105318132	keratin, type II cytoskeletal 2 epidermal-like	13	0.39908055832936	6.57440126645919	0.96551724137931	0.413333435412551	0.3352751106824	4.46163965700395e-20	2.38745907358007e-14	keratin, type II cytoskeletal 2 epidermal-like	P40477.1	0.003	T07D4.4a.1	2.6	""		XP_792448.4	1
LOC105330266	uncharacterized LOC105330266	1	0.434485701492955	35.0058084106816	0.993736951983299	0.437224056754466	0.794812750936258	0	0	uncharacterized LOC105330266	P55000.2	0.048	K04A8.9.1	0.34	CG7781-PB	2.64e-05	XP_030844860.1	0.012
LOC105330266	uncharacterized LOC105330266	13	0.365109842568726	27.8249642210606	1	0.365109842568726	0.428852515221077	3.01092355131012e-25	1.61116927969446e-19	uncharacterized LOC105330266	P55000.2	0.048	K04A8.9.1	0.34	CG7781-PB	2.64e-05	XP_030844860.1	0.012
LOC105334607	structural maintenance of chromosomes protein 5	8	0.443777916038539	7.17415792991176	0.880503144654088	0.504004918929483	0.510653815486713	1.74949219719941e-145	9.36167270658981e-140	structural maintenance of chromosomes protein 5	Q8CG46.1	0	C27A2.1.1	5.12e-101	SMC5-PF	5.25e-77	XP_030832464.1	0
LOC105341338	uncharacterized LOC105341338	2	0.138966282531699	5.75825367086422	0.839188332276474	0.16559606132121	0.135518391467718	8.64387475508583e-138	4.62540653244447e-132	uncharacterized LOC105341338	Q9I8X3.1	0.1	F28H7.11.1	1.3	""		XP_030844854.1	7.4
LOC105341338	uncharacterized LOC105341338	3	0.338951063181816	15.0311508605855	0.98895790200138	0.342735583077775	0.561999057218561	0	0	uncharacterized LOC105341338	Q9I8X3.1	0.1	F28H7.11.1	1.3	""		XP_030844854.1	7.4
LOC105342811	galectin-4	3	0.337032945879304	2.29284206612683	0.750862663906142	0.448860972958742	0.364912740002688	2.34871384232837e-218	1.25681556674065e-212	galectin-4	O54891.1	7.99e-37	ZK892.1b.1	2.67e-33	galectin-PB	7.38e-14	XP_030855227.1	4.73e-38
LOC105336829	nucleolar and spindle-associated protein 1	8	0.278187923990024	11.1676048170957	0.946540880503145	0.293899534315042	0.356616703093376	1.18168857112891e-101	6.32331007919649e-96	nucleolar and spindle-associated protein 1	A0JMZ1.2	1.06e-28	Y54E10A.12.1	0.68	CG18823-PA	2.3	XP_011682755.2	2.53e-12
LOC105346311	usherin-like	7	0.380419725226987	1.56826633790833	0.572972972972973	0.663940086481062	0.338566695282441	4.03844054507935e-105	2.16100184319632e-99	usherin-like	O75445.3	0	K08C7.3a.1	8.37e-95	LanA-PA	1.7e-81	XP_030854301.1	0
LOC105345931	homeobox protein prospero	4	0.480187212259048	6.76122401059254	0.668486739469579	0.718319727089964	0.383932066479096	1.2976539067889e-218	6.94384986753993e-213	homeobox protein prospero	P29617.3	5.33e-80	K12H4.1.1	3.04e-68	pros-PL	2.86e-80	XP_030854159.1	1.33e-76
LOC105317802	calmodulin-like protein 12	11	0.510793091608775	9.01987934084269	0.851063829787234	0.600181882640311	0.554745545207591	1.89226948340554e-45	1.01256853872617e-39	calmodulin-like protein 12	P27164.2	9.09e-45	T21H3.3a.1	1.63e-43	Cam-PD	1.59e-43	XP_011675926.1	1.07e-44
LOC105345100	uncharacterized LOC105345100	14	0.263058818035493	4.75887388816465	0.652173913043478	0.403356854321089	0.209084302130288	3.45139956785794e-11	1.84687151995732e-05	uncharacterized LOC105345100	Q8IID4.1	0.91	K11C4.5k.1	1.3	CG13577-PB	1.4	XP_030833117.1	1.66e-11
LOC105321187	sodium channel protein 1 brain	12	0.672887430724654	15.6216673854474	1	0.672887430724654	0.925545886298618	1.17155526295907e-56	6.269085936515e-51	sodium channel protein 1 brain	P15390.1	0	C54D2.5a.3	7.08e-134	NaCP60E-PJ	0	XP_030833315.1	0
LOC105336776	flocculation protein FLO11-like	2	0.149221409711626	2.25235769190158	0.659606848446417	0.226227805340545	0.115631488949744	1.42603297996709e-117	7.63081655844232e-112	flocculation protein FLO11-like	O15018.4	1.58e-16	F27D9.8b.1	1.13e-06	bbg-PH	7.83e-12	XP_030832438.1	2.68e-18
LOC105333922	forkhead box protein L2	4	0.240534003655447	5.36015261163741	0.284711388455538	0.844834500510365	0.132828953739644	1.30498070827338e-75	6.98305616842754e-70	forkhead box protein L2	Q12951.3	2.25e-31	C25A1.2.2	1.41e-39	fd102C-PA	3.8e-36	XP_003725384.1	8.84e-47
LOC105333915	zinc finger protein basonuclin-2	10	0.272607737307497	7.84814224409473	0.670588235294118	0.406520310019951	0.271271830236688	1.88587241738081e-53	1.00914541751981e-47	zinc finger protein basonuclin-2	Q6ZN30.1	2.66e-73	F55C5.11.1	1.09e-17	disco-r-PD	1.96e-26	XP_001180755.2	6.42e-07
LOC105333915	zinc finger protein basonuclin-2	5	0.289465789870456	7.7531565026079	0.718907987866532	0.402646506584925	0.312056911840175	1.9299418140071e-158	1.03272730420971e-152	zinc finger protein basonuclin-2	Q6ZN30.1	2.66e-73	F55C5.11.1	1.09e-17	disco-r-PD	1.96e-26	XP_001180755.2	6.42e-07
LOC117689456	uncharacterized LOC117689456_ncRNA	6	0.61905084464145	12.4690990851436	0.975741239892183	0.634441611497176	0.833051902059713	5.38447255016691e-261	2.88127433737471e-255	uncharacterized LOC117689456_ncRNA	""		""		""		""	
LOC117689457	uncharacterized LOC117689457_ncRNA	6	0.268605523750872	0.905061080638346	0.53099730458221	0.505851011733875	0.323627636359905	1.16113681491737e-100	6.21333598756804e-95	uncharacterized LOC117689457_ncRNA	""		""		""		""	
LOC109619796	uncharacterized LOC109619796	6	0.25725613618309	1.4156019136021	0.638814016172507	0.402708972674795	0.365567811558366	1.24063966730909e-113	6.63876211094431e-108	uncharacterized LOC109619796	Q9P2K6.2	0.058	R06F6.8b.1	2	CG6293-PB	1.7	XP_011666120.2	3.4
LOC105334571	uncharacterized LOC105334571	7	0.345271208973992	2.60726998457636	0.37027027027027	0.932484287010052	0.245061442456746	2.3768775516528e-76	1.27188619290983e-70	uncharacterized LOC105334571	Q09553.2	6.58e-05	F27E5.4.1	5.8e-06	Pde1c-PK	1.1	XP_030845257.1	0.23
LOC105334733	calmodulin	11	0.502207165079816	143.149195525926	1	0.502207165079816	0.838466338986282	5.90003150843215e-68	3.15715406041411e-62	calmodulin	Q95NR9.3	1.4e-102	T21H3.3a.1	1.42e-102	Cam-PD	7.47e-103	XP_003726932.1	8.41e-103
LOC105341333	homeobox protein six1	5	0.471464334421263	7.98949566629248	0.754297269969666	0.625037837456608	0.438254061679698	1.91712164762863e-223	1.02586713061926e-217	homeobox protein six1	Q6NZ04.1	1.05e-130	C10G8.7.1	4.37e-80	so-PA	1.08e-116	NP_001268684.1	6.92e-135
LOC105340112	cofilin	10	0.224053898110851	6.49229730933197	0.747058823529412	0.299914666762557	0.238676736763589	3.30120699544506e-47	1.76650227291862e-41	cofilin	Q4I963.2	3.28e-30	C38C3.5.1	7.78e-16	tsr-PA	7.94e-20	XP_030841233.1	0.013
LOC105340113	neuroendocrine convertase 2	7	0.321553458155745	4.36918033695286	0.394594594594595	0.814895750120724	0.229800950547362	1.13360606252282e-71	6.06601672904462e-66	neuroendocrine convertase 2	G5ECN9.1	0	C51E3.7a.1	0	amon-PA	0	XP_784245.3	0
LOC105340116	sodium/calcium exchanger 2	12	0.641621506213009	7.22844013760883	0.875	0.733281721386296	0.673980371847545	1.14790075728684e-41	6.14250878430244e-36	sodium/calcium exchanger 2	P48766.1	1.45e-138	C10G8.5b.1	1.45e-70	Calx-PC	1.2e-115	XP_030832703.1	0
LOC105340122	uncharacterized LOC105340122	8	0.329899972040978	1.45931046099289	0.440251572327044	0.749344222207363	0.261253578464189	9.75970324374782e-75	5.22249528335541e-69	uncharacterized LOC105340122	P34756.3	0.011	W06H8.8i.1	1.6	CG34126-PD	2	XP_030848927.1	0.054
LOC105338883	radial spoke head protein 4 homolog A	11	0.52494340898081	32.7377963243452	1	0.52494340898081	0.745452248591561	1.44264603857995e-60	7.71971436412437e-55	radial spoke head protein 4 homolog A	Q8BYM7.2	4.26e-178	D2085.5c.1	0.45	Rsph4a-PA	3.01e-18	NP_999761.1	0
LOC105328118	retinal homeobox protein Rax	10	0.292990930585046	5.52538006158891	0.717647058823529	0.408266050815229	0.326677607915473	4.44573485684846e-64	2.37894828777847e-58	retinal homeobox protein Rax	O42115.1	6.76e-32	F26C11.2.1	4.32e-26	hbn-PA	6.98e-38	XP_781057.3	1.91e-34
LOC105328118	retinal homeobox protein Rax	4	0.239789247889033	4.89244624722817	0.645865834633385	0.371267893470701	0.216779317870886	6.90378579593886e-123	3.69427100969325e-117	retinal homeobox protein Rax	O42115.1	6.76e-32	F26C11.2.1	4.32e-26	hbn-PA	6.98e-38	XP_781057.3	1.91e-34
LOC105318663	keratin, type I cytoskeletal 10	1	0.3868762995442	31.8449240252845	0.543366862782312	0.711998331225423	0.128887698001719	4.91109413509892e-118	2.62796576044452e-112	keratin, type I cytoskeletal 10	A5DVD6.1	0.069	K08E4.1.2	1.2	""		XP_030837225.1	0.59
LOC105318657	uncharacterized LOC105318657_ncRNA	6	0.267194789724536	20.7638246906476	0.959568733153639	0.27845299715675	0.515376967195751	2.73612868773919e-160	1.46412434983874e-154	uncharacterized LOC105318657_ncRNA	""		""		""		""	
LOC105318644	uncharacterized LOC105318644_ncRNA	13	0.377523724993052	17.5846508826409	0.758620689655172	0.497644910218114	0.345722928899126	1.17987620822263e-20	6.31361198029594e-15	uncharacterized LOC105318644_ncRNA	""		""		""		""	
LOC117689486	uncharacterized LOC117689486	12	0.696245383700245	31.925259282515	1	0.696245383700245	0.956337013622863	1.7035939586306e-58	9.11606756014903e-53	uncharacterized LOC117689486	Q9V410.1	9.96e-05	F53E4.1a.2	4.17e-05	Megf8-PC	3.62e-06	XP_030834386.1	6.29e-07
LOC105340345	uncharacterized LOC105340345	14	0.197152396233149	7.01895065876764	0.739130434782609	0.266735594903672	0.125150075361912	2.97492918943219e-07	0.159190840869868	uncharacterized LOC105340345	B9M1X7.1	0.38	Y37E11AM.1b.1	1.8	Mbs-PU	2	XP_011671251.1	1.02e-11
LOC105347905	G kinase-anchoring protein 1	8	0.2432467698184	7.30559677349874	0.915094339622642	0.265816057739695	0.2797622464419	5.99110583774542e-80	3.20588866262428e-74	G kinase-anchoring protein 1	Q6NWC9.1	1.12e-52	C26E6.4.1	0.31	""		XP_783496.2	1.14e-41
LOC105328490	girdin	13	0.386708223072997	5.10357376296851	0.827586206896552	0.467272436213205	0.33766775135493	3.28999777633661e-20	1.76050413009993e-14	girdin	P42567.1	0.012	F56A4.5.1	0.078	""		XP_030851488.1	0.021
LOC105337870	homeobox protein Meis1	13	0.36676406995504	12.8070200104481	0.96551724137931	0.379862786739149	0.423248440556447	6.14066075559349e-25	3.28591669560412e-19	homeobox protein Meis1	Q60954.1	3.67e-97	T28F12.2h.1	4.72e-50	hth-PA	1.58e-83	XP_030854523.1	3.48e-83
LOC105337859	cell division control protein 42	9	0.743044059049418	5.33776591695381	0.938628158844765	0.791627709064188	0.799099766965079	7.3712798843415e-211	3.94443083635021e-205	cell division control protein 42	Q9H4E5.1	5.26e-50	R07G3.1.1	1.14e-45	Mtl-PC	1.14e-47	XP_030842342.1	3.49e-45
LOC105339545	arginase, hepatic	3	0.456546550887585	26.057604427147	0.989648033126294	0.461322142424066	0.635356017952186	0	0	arginase, hepatic	P49900.1	3.54e-119	T21F4.1.1	4.21e-28	arg-PA	8.95e-73	XP_791131.3	1.14e-105
LOC105343890	radial spoke head protein 9 homolog	11	0.501579572992629	21.1425394832381	0.957446808510638	0.523871998458968	0.641128440248632	2.71546968224157e-52	1.45306955072492e-46	radial spoke head protein 9 homolog	Q5TYW6.1	1.03e-113	T05E12.9.1	3.7	Rsph9-PA	7.67e-48	XP_780230.2	6.6e-131
LOC105320196	multiple coagulation factor deficiency protein 2 homolog	1	0.462164564425424	28.4004331570183	0.994496109318656	0.464722345411747	0.816929107459143	0	0	multiple coagulation factor deficiency protein 2 homolog	Q8K5B3.1	4.95e-17	F55A11.1.1	4.98e-19	CG17271-PA	6.16e-19	XP_001194225.2	1.76e-36
LOC105329338	ribosome-binding protein 1	10	0.216831639472009	9.72458636824432	0.923529411764706	0.234785851657589	0.217737856987744	3.35906035958389e-43	1.79746007089622e-37	ribosome-binding protein 1	Q28298.1	1.07e-20	K08C7.3c.1	1.33e-07	alt-PH	0.044	XP_011661038.2	3.53e-86
LOC105343814	FAM10 family protein At4g22670	1	0.476970178233906	7.06750870778523	0.798064148794838	0.597658946281676	0.359212534633231	0	0	FAM10 family protein At4g22670	Q84PB3.2	0.21	Y47D7A.16a.1	2.1	""		XP_030850582.1	1.7
LOC105319105	mis18-binding protein 1	8	0.356156130011653	7.08175225352119	0.89937106918239	0.396005766936033	0.42698432185183	1.27572888217223e-121	6.8265273068142e-116	mis18-binding protein 1	Q80WQ8.1	2.42e-17	K06A5.4.1	5.2e-05	CG1620-PC	2.3	XP_030854759.1	1.58e-18
LOC105325194	sphingolipid delta(4)-desaturase DES1-like	12	0.623203453383108	22.582584154393	0.9375	0.664750350275316	0.709371383714794	8.97125659292693e-44	4.80059117292794e-38	sphingolipid delta(4)-desaturase DES1-like	Q3ZBY7.1	1.54e-114	Y54E5A.1.1	1.88e-113	ifc-PA	4.72e-121	XP_792569.1	5.77e-124
LOC105339282	limbin	12	0.644960178327514	9.64255333233496	0.96875	0.665765345370337	0.767544734434608	3.07735702720831e-47	1.64671836411538e-41	limbin	Q86UK5.1	1.05e-39	F39H2.4.2	6.3	Hil-PA	3.1	XP_003725184.2	4.96e-135
LOC105339284	golgin subfamily A member 6-like protein 22	12	0.693483699813477	15.4006787659331	0.96875	0.715854141742944	0.817857924582833	3.09204579076345e-50	1.65457843900385e-44	golgin subfamily A member 6-like protein 22	Q9UPV0.3	1.3	T22A3.8.1	0.000636	""		XP_030842151.1	8.67e-46
LOC105322108	short-chain collagen C4	5	0.281083918142948	0.904406078363805	0.353892821031345	0.794262842981074	0.176776406505373	7.34327024308445e-90	3.92944265323643e-84	short-chain collagen C4	P18503.1	6.72e-08	C28G1.3.1	1.9	CG43897-PN	0.89	XP_781265.2	2.23e-37
LOC105330723	ring-infected erythrocyte surface antigen	11	0.488680950713312	4.56950631349116	0.851063829787234	0.574200117088142	0.579112533631966	2.22520359604303e-47	1.19072424587139e-41	ring-infected erythrocyte surface antigen	Q5UQ88.1	3e-11	F12A10.5.1	0.013	Letm1-PC	0.087	XP_030838176.1	0.051
LOC105336358	nuclear fragile X mental retardation-interacting protein 1	14	0.183555123444313	3.9192566050422	0.608695652173913	0.301554845658515	0.0920826669342267	1.1041172074789e-05	1	nuclear fragile X mental retardation-interacting protein 1	Q641W3.1	2.55e-43	W07G4.1.1	0.52	Nufip-PA	5.72e-11	XP_030837669.1	1.65e-40
LOC105344501	tumor necrosis factor	12	0.77950652477657	22.9927548489739	0.96875	0.804651896543557	0.865652446287117	4.37609805387339e-53	2.34168507741208e-47	tumor necrosis factor	O14788.1	6.05e-14	Y71A12B.12b.1	0.061	ND-42-PC	3	XP_030837604.1	0.08
LOC105339347	insulin-like growth factor-binding protein-related protein 1	3	0.292506213257146	5.25061251930371	0.90200138026225	0.324285771239177	0.42570860574709	1.54471283088458e-255	8.26588193508985e-250	insulin-like growth factor-binding protein-related protein 1	G4V4G1.1	1.76e-50	C09D1.1n.1	4.98e-06	Pxn-PE	3.93e-07	XP_796900.2	5.54e-29
LOC105339352	zinc finger protein ZIC 4	10	0.349666789878171	4.12316695131303	0.670588235294118	0.521432932274465	0.314949298592594	7.93091677564012e-62	4.24389701397923e-56	zinc finger protein ZIC 4	A0JC51.1	6.14e-136	C47C12.3a.2	6.55e-57	opa-PA	4.53e-100	XP_030837642.1	7.88e-129
LOC105339353	zinc finger protein ZIC 4	10	0.229879098400673	2.53007008985964	0.435294117647059	0.528100631461006	0.170304268529339	3.96331449915027e-34	2.1208012950113e-28	zinc finger protein ZIC 4	O73689.1	3.17e-117	C47C12.3a.2	1.65e-56	opa-PA	1.35e-95	XP_030837642.1	8.46e-109
LOC105339354	zinc finger protein ZIC 4	10	0.479451388510418	13.1681329197266	0.888235294117647	0.539779708919014	0.494907519171035	1.73446163914883e-96	9.2812429880165e-91	zinc finger protein ZIC 4	O73689.1	8.07e-121	C47C12.3b.1	6.32e-54	opa-PA	3.99e-95	XP_030837642.1	1e-114
