gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105345100	uncharacterized LOC105345100	14	0.263058818035493	4.75887388816465	0.652173913043478	0.403356854321089	0.196659388543214	1.31191121162242e-10	7.02014184628848e-05	uncharacterized LOC105345100	Q8IID4.1	0.91	K11C4.5k.1	1.3	CG13577-PB	1.4	XP_030833117.1	1.66e-11
LOC105321187	sodium channel protein 1 brain	12	0.672887430724654	15.6216673854474	1	0.672887430724654	0.929857827914474	6.47877479001699e-57	3.46684422033641e-51	sodium channel protein 1 brain	P15390.1	0	C54D2.5a.3	7.08e-134	NaCP60E-PJ	0	XP_030833315.1	0
LOC105333922	forkhead box protein L2	4	0.240534003655447	5.36015261163741	0.284711388455538	0.844834500510365	0.132830012880288	1.30319897750829e-75	6.97352198456506e-70	forkhead box protein L2	Q12951.3	2.25e-31	C25A1.2.2	1.41e-39	fd102C-PA	3.8e-36	XP_003725384.1	8.84e-47
LOC105333915	zinc finger protein basonuclin-2	10	0.272607737307497	7.84814224409473	0.670588235294118	0.406520310019951	0.255195605957028	2.26707521330864e-50	1.21313008324316e-44	zinc finger protein basonuclin-2	Q6ZN30.1	2.66e-73	F55C5.11.1	1.09e-17	disco-r-PD	1.96e-26	XP_001180755.2	6.42e-07
LOC117689456	uncharacterized LOC117689456_ncRNA	6	0.61905084464145	12.4690990851436	0.975741239892183	0.634441611497176	0.847076687086814	1.68874671317896e-265	9.03661876195765e-260	uncharacterized LOC117689456_ncRNA	""		""		""		""	
LOC105341333	homeobox protein six1	5	0.471464334421263	7.98949566629248	0.754297269969666	0.625037837456608	0.439824275187321	2.93323012671239e-224	1.56959490664482e-218	homeobox protein six1	Q6NZ04.1	1.05e-130	C10G8.7.1	4.37e-80	so-PA	1.08e-116	NP_001268684.1	6.92e-135
LOC105340122	uncharacterized LOC105340122	8	0.329899972040978	1.45931046099289	0.440251572327044	0.749344222207363	0.270149127233279	3.05644508842637e-77	1.63552821837766e-71	uncharacterized LOC105340122	P34756.3	0.011	W06H8.8i.1	1.6	CG34126-PD	2	XP_030848927.1	0.054
LOC105338883	radial spoke head protein 4 homolog A	11	0.52494340898081	32.7377963243452	1	0.52494340898081	0.7156697498861	3.33171087523993e-58	1.78282514302789e-52	radial spoke head protein 4 homolog A	Q8BYM7.2	4.26e-178	D2085.5c.1	0.45	Rsph4a-PA	3.01e-18	NP_999761.1	0
LOC105328118	retinal homeobox protein Rax	10	0.292990930585046	5.52538006158891	0.717647058823529	0.408266050815229	0.3149149290908	8.05229334721372e-62	4.30884658844084e-56	retinal homeobox protein Rax	O42115.1	6.76e-32	F26C11.2.1	4.32e-26	hbn-PA	6.98e-38	XP_781057.3	1.91e-34
LOC105328118	retinal homeobox protein Rax	4	0.239789247889033	4.89244624722817	0.645865834633385	0.371267893470701	0.215444187285313	3.93518450993635e-122	2.10574871274302e-116	retinal homeobox protein Rax	O42115.1	6.76e-32	F26C11.2.1	4.32e-26	hbn-PA	6.98e-38	XP_781057.3	1.91e-34
LOC105318644	uncharacterized LOC105318644_ncRNA	13	0.377523724993052	17.5846508826409	0.758620689655172	0.497644910218114	0.290232159968059	1.38504830153377e-17	7.41150426537134e-12	uncharacterized LOC105318644_ncRNA	""		""		""		""	
LOC117689486	uncharacterized LOC117689486	12	0.696245383700245	31.925259282515	1	0.696245383700245	0.941558285357589	1.29816981481682e-57	6.94661053267e-52	uncharacterized LOC117689486	Q9V410.1	9.96e-05	F53E4.1a.2	4.17e-05	Megf8-PC	3.62e-06	XP_030834386.1	6.29e-07
LOC105340345	uncharacterized LOC105340345	14	0.197152396233149	7.01895065876764	0.739130434782609	0.266735594903672	0.121354165996932	4.49618409336289e-07	0.240594407783123	uncharacterized LOC105340345	B9M1X7.1	0.38	Y37E11AM.1b.1	1.8	Mbs-PU	2	XP_011671251.1	1.02e-11
LOC105328490	girdin	13	0.386708223072997	5.10357376296851	0.827586206896552	0.467272436213205	0.314047226791374	6.66140113562244e-19	3.56456903888065e-13	girdin	P42567.1	0.012	F56A4.5.1	0.078	""		XP_030851488.1	0.021
LOC105337859	cell division control protein 42	9	0.743044059049418	5.33776591695381	0.938628158844765	0.791627709064188	0.785870437556868	2.59005119473476e-207	1.38595711471213e-201	cell division control protein 42	Q9H4E5.1	5.26e-50	R07G3.1.1	1.14e-45	Mtl-PC	1.14e-47	XP_030842342.1	3.49e-45
LOC105339545	arginase, hepatic	3	0.456546550887585	26.057604427147	0.989648033126294	0.461322142424066	0.626516494826979	0	0	arginase, hepatic	P49900.1	3.54e-119	T21F4.1.1	4.21e-28	arg-PA	8.95e-73	XP_791131.3	1.14e-105
LOC105320196	multiple coagulation factor deficiency protein 2 homolog	1	0.462164564425424	28.4004331570183	0.994496109318656	0.464722345411747	0.806278441625624	0	0	multiple coagulation factor deficiency protein 2 homolog	Q8K5B3.1	4.95e-17	F55A11.1.1	4.98e-19	CG17271-PA	6.16e-19	XP_001194225.2	1.76e-36
LOC105343814	FAM10 family protein At4g22670	1	0.476970178233906	7.06750870778523	0.798064148794838	0.597658946281676	0.366298785360393	0	0	FAM10 family protein At4g22670	Q84PB3.2	0.21	Y47D7A.16a.1	2.1	""		XP_030850582.1	1.7
LOC105319105	mis18-binding protein 1	8	0.356156130011653	7.08175225352119	0.89937106918239	0.396005766936033	0.437848355616098	1.03479314662664e-124	5.53726091105087e-119	mis18-binding protein 1	Q80WQ8.1	2.42e-17	K06A5.4.1	5.2e-05	CG1620-PC	2.3	XP_030854759.1	1.58e-18
LOC105339284	golgin subfamily A member 6-like protein 22	12	0.693483699813477	15.4006787659331	0.96875	0.715854141742944	0.819687101396518	2.40562404318462e-50	1.28726867050043e-44	golgin subfamily A member 6-like protein 22	Q9UPV0.3	1.3	T22A3.8.1	0.000636	""		XP_030842151.1	8.67e-46
LOC105344501	tumor necrosis factor	12	0.77950652477657	22.9927548489739	0.96875	0.804651896543557	0.831191260452339	4.96068606500024e-51	2.65450279887015e-45	tumor necrosis factor	O14788.1	6.05e-14	Y71A12B.12b.1	0.061	ND-42-PC	3	XP_030837604.1	0.08
LOC105339352	zinc finger protein ZIC 4	10	0.349666789878171	4.12316695131303	0.670588235294118	0.521432932274465	0.348904566218936	2.3907554876403e-68	1.27931238748022e-62	zinc finger protein ZIC 4	A0JC51.1	6.14e-136	C47C12.3a.2	6.55e-57	opa-PA	4.53e-100	XP_030837642.1	7.88e-129
LOC105339354	zinc finger protein ZIC 4	10	0.479451388510418	13.1681329197266	0.888235294117647	0.539779708919014	0.538971012421516	5.15765940843629e-105	2.75990481072953e-99	zinc finger protein ZIC 4	O73689.1	8.07e-121	C47C12.3b.1	6.32e-54	opa-PA	3.99e-95	XP_030837642.1	1e-114
LOC105348069	transcription factor Sox-2	4	0.205330330123874	3.43432760231433	0.585803432137286	0.350510630118251	0.145813757939853	6.84789012923046e-83	3.66436079127225e-77	transcription factor Sox-2	P48430.1	4.49e-79	K08A8.2a.3	2.43e-52	Sox21a-PA	1.08e-46	NP_999639.1	2.59e-59
LOC105320997	myosin regulatory light chain A, smooth adductor muscle	5	0.799275393252236	71.3935036782245	0.918099089989889	0.870576391989495	0.728741040978995	0	0	myosin regulatory light chain A, smooth adductor muscle	P04113.1	1.63e-80	C56G7.1.1	5.93e-55	sqh-PE	3.15e-53	XP_783666.1	3.41e-59
LOC105334836	cytochrome P450 26A1	2	0.203301883462193	3.36162466600633	0.562206721623335	0.361614110331466	0.122222037009076	2.91511699524013e-124	1.55990242508895e-118	cytochrome P450 26A1	O43174.2	2.95e-125	Y80D3A.5.1	4.41e-27	Cyp4d20-PA	1.74e-22	XP_001199776.1	1.24e-102
LOC105317061	myosin essential light chain, striated adductor muscle	5	0.864366603579794	328.296490109686	0.992922143579373	0.87052807631407	0.911417275689251	0	0	myosin essential light chain, striated adductor muscle	P07291.2	1.17e-80	F09F7.2a.2	3.96e-43	Mlc-c-PA	6.51e-32	XP_785794.2	1.07e-30
LOC117689752	uncharacterized LOC117689752	1	0.513331702587073	65.0204787179667	0.740937559309167	0.692813714377892	0.171149520169948	8.02652281051024e-157	4.29505656808651e-151	uncharacterized LOC117689752	Q2M2H8.3	0.49	T12A7.2a.2	0.009	Myo10A-PF	8.2	XP_787095.2	0.03
LOC117689753	uncharacterized LOC117689753	1	0.495103139633228	37.6935341659932	0.708293793888783	0.699008157215294	0.214495021805298	5.5716599344083e-197	2.98143980418136e-191	uncharacterized LOC117689753	Q8Y2E3.2	0.55	T12A7.2a.2	0.01	Myo10A-PF	7	XP_030829176.1	0.018
LOC105344530	uncharacterized LOC105344530	9	0.66436409848928	29.0173396648534	0.916967509025271	0.72452305228949	0.680918637338243	2.7234054122586e-179	1.45731602334287e-173	uncharacterized LOC105344530	P37482.1	0.14	F15G9.4a.1	2.5	CG15594-PB	0.53	XP_030837559.1	2.1
LOC105344238	uncharacterized LOC105344238_ncRNA	13	0.399081097522482	18.5680529426204	0.689655172413793	0.578667591407599	0.275576362499292	8.97364728353561e-17	4.80187045059818e-11	uncharacterized LOC105344238_ncRNA	""		""		""		""	
LOC105346676	mitotic apparatus protein p62	8	0.438787586715226	8.98833064946693	0.874213836477987	0.501922491278568	0.478078719418902	3.54349776763209e-136	1.89615400344207e-130	mitotic apparatus protein p62	P91753.1	1.66e-18	C06G4.1.1	1.3	Nph-PB	3.68e-09	XP_030841325.1	3.72e-19
LOC105335285	beta-1,4-galactosyltransferase galt-1	3	0.316062943620055	0.564136121289005	0.51207729468599	0.617217257824069	0.272199625072672	2.70849053375763e-162	1.44933495253798e-156	beta-1,4-galactosyltransferase galt-1	O16374.4	1.8e-29	M03F8.4.1	1.59e-30	CG12910-PC	1.37e-21	XP_011680506.2	0.049
LOC105325626	methyltransferase-like protein 27	7	0.499627798446485	11.1220246704807	0.548648648648649	0.910651652340884	0.367868614774739	3.56590806508587e-114	1.90814593289197e-108	methyltransferase-like protein 27	Q8N6F8.2	1.39e-27	R08E5.3.1	0.003	CG1441-PB	0.26	XP_030846743.1	6.4e-29
LOC105343313	protein transport protein Sec24-like CEF	1	0.397397612535257	3.15666402677704	0.753843234010249	0.527162140092716	0.348313596286581	1.1125369292536e-308	1.11253692965017e-308	protein transport protein Sec24-like CEF	P40989.2	0.015	T03F1.9.2	3	""		XP_030828493.1	0.24
LOC105328983	uncharacterized LOC105328983	2	0.161921492843882	8.63883479975008	0.854533925174382	0.189485154507867	0.0711993926481363	9.77064820051569e-73	5.22835201728155e-67	uncharacterized LOC105328983	Q9ULX7.1	7.39e-49	K05G3.3.1	7.71e-33	CAH2-PA	4.75e-33	XP_030829642.1	6.9e-46
LOC105349033	GATA zinc finger domain-containing protein 14	8	0.350501663027937	1.58430213405757	0.443396226415094	0.79049311236088	0.259870652356307	2.39128915838402e-74	1.27959795896456e-68	GATA zinc finger domain-containing protein 14	Q9H1Q7.1	1.64e-93	D2030.8.2	2.01e-33	""		XP_030841298.1	1.76e-90
LOC117689669	prisilkin-39-like	1	0.440804654945789	37.0930890209308	0.627823116340862	0.702115999670302	0.148859904389315	2.5444667062607e-136	1.36156449025375e-130	prisilkin-39-like	I1S4T3.3	0.017	F54D8.6.1	5.31e-05	Ilp3-PA	9.8	XP_798354.3	0.025
LOC105342064	shematrin-like protein 2	1	0.434898749795291	39.9666691749137	0.654773201746062	0.66419753990475	0.157835629321354	1.45250970585168e-144	7.77249563678882e-139	shematrin-like protein 2	I1S4T3.3	0.023	F54D8.6.1	6.09e-05	""		XP_798354.3	0.028
LOC105347548	homeobox protein Nkx-2.5	9	0.729726839821735	7.91039604843062	0.996389891696751	0.732370777647176	0.877116425671849	7.84702088778686e-232	4.19900365322185e-226	homeobox protein Nkx-2.5	A6NCS4.1	2.64e-50	K03A11.3.1	4.78e-30	scro-PF	5.15e-37	XP_783123.1	1.5e-38
LOC105322816	carbohydrate sulfotransferase 13	13	0.460669118133956	5.51710186268275	0.96551724137931	0.477121586638741	0.444154212372235	4.30170942362042e-26	2.30187912625468e-20	carbohydrate sulfotransferase 13	Q7T3S3.1	2.9e-35	C18B2.1.1	0.062	CG31743-PB	9.54e-29	XP_011672230.2	2.5e-32
LOC117690118	uncharacterized LOC117690118	13	0.372572831848858	3.72699407809672	0.896551724137931	0.415562004754496	0.31471095399344	6.12135475434256e-19	3.27558589988674e-13	uncharacterized LOC117690118	Q9NAN2.2	1.1	T26E3.3a.2	0.096	Hsc70-1-PD	1.4	""	
LOC105338658	uncharacterized LOC105338658	4	0.182520368089838	3.40233173873221	0.260530421216849	0.700572191290936	0.104021003444549	1.69212258358775e-59	9.05468331458474e-54	uncharacterized LOC105338658	""		Y48B6A.8.1	1.7	CG9503-PA	2.2	XP_030828648.1	0.007
LOC105337598	uncharacterized LOC105337598	7	0.4696851934243	2.07133549096491	0.540540540540541	0.868917607834955	0.368096503102617	3.03166062722412e-114	1.62226585491265e-108	uncharacterized LOC105337598	E9Q9W7.2	6.62e-48	C25F6.2a.1	6.22e-10	dysc-PJ	4.54e-17	XP_030842018.1	9.95e-34
LOC105339321	T-box-containing protein TBX6L	4	0.375703145856619	2.95273789779231	0.585803432137286	0.641346781608769	0.300032271841358	2.73418816796906e-170	1.46308596218559e-164	T-box-containing protein TBX6L	D3ZJK7.1	2.36e-52	F21H11.3.2	7.97e-49	Doc2-PA	9.22e-49	XP_011680189.2	4.19e-49
LOC105335804	tctex1 domain-containing protein 1-A-like	11	0.556594383249401	17.6339725697137	0.957446808510638	0.581331911393819	0.640092963437086	3.2803274571085e-52	1.75532946491841e-46	tctex1 domain-containing protein 1-A-like	Q3B8D7.1	5.2e-27	D1009.5.1	4.17e-08	CG14763-PD	6.5e-09	XP_793740.1	9.17e-34
LOC109617263	uncharacterized LOC109617263_ncRNA	13	0.449997466320398	33.1198741838967	0.96551724137931	0.466068804403269	0.415350559351429	1.67664541477729e-24	8.97186374610647e-19	uncharacterized LOC109617263_ncRNA	""		""		""		""	
LOC105334650	parkin coregulated gene protein homolog	11	0.519273081734221	28.1897740140143	1	0.519273081734221	0.742445164053998	2.49945588038829e-60	1.33747883724282e-54	parkin coregulated gene protein homolog	Q9DAK2.1	4.01e-136	E04F6.2.1	1.29e-22	CG15120-PA	1.62e-82	XP_791188.1	8.33e-132
LOC105339630	histone-binding protein RBBP4	14	0.228668580735077	9.40012476046126	0.91304347826087	0.250446540805085	0.183654325845104	5.31692178798251e-10	0.000284512738412375	histone-binding protein RBBP4	Q24572.1	0	K07A1.12.1	0	Caf1-55-PB	0	XP_030851281.1	0
LOC105347694	uncharacterized LOC105347694	13	0.394418584536246	2.93941043644368	0.931034482758621	0.423634775983376	0.378959748621507	1.7173194173181e-22	9.18951358762255e-17	uncharacterized LOC105347694	Q8TIW9.1	0.000164	ZC404.1.1	0.3	""		XP_030833192.1	0.086
LOC105324198	glutamate receptor ionotropic, kainate 2	5	0.622407276526983	6.3661783909535	0.895854398382204	0.694763878651452	0.658368858754367	0	0	glutamate receptor ionotropic, kainate 2	Q13002.1	0	K10D3.1.1	5.41e-149	KaiR1D-PA	0	XP_030850956.1	0
LOC105332320	glutamate receptor ionotropic, kainate 2-like	12	0.713709615989264	5.84406999980687	0.90625	0.787541645229533	0.726804490117883	8.21762388890745e-45	4.39731628394549e-39	glutamate receptor ionotropic, kainate 2-like	Q91755.2	0	K10D3.1.1	2.37e-135	KaiR1D-PA	0	XP_030850956.1	1.04e-176
LOC105330685	synaptotagmin-12	7	0.387760237785324	2.2478532901816	0.489189189189189	0.792659049616408	0.298148333668105	1.16044256714839e-92	6.20962101221641e-87	synaptotagmin-12	Q8IV01.1	9.49e-76	F31E8.2a.1	1.86e-56	Syt12-PA	6.07e-71	XP_030844175.1	2.42e-108
LOC105337048	uncharacterized LOC105337048	12	0.805556800508472	12.015693126368	1	0.805556800508472	0.942525101090703	1.136679752606e-57	6.08246429057494e-52	uncharacterized LOC105337048	C0HL13.1	6.18e-05	F29D11.1.1	0.000144	trol-PAV	4.31e-06	XP_030844687.1	1.71e-08
LOC105332808	sestrin-1	10	0.26466765000641	6.38632247239179	0.805882352941176	0.328419711686787	0.26862431115482	6.06516389909441e-53	3.24551772371661e-47	sestrin-1	P58003.1	2.29e-153	Y74C9A.5.1	2.86e-48	Sesn-PD	4.07e-71	XP_030851090.1	2.05e-152
LOC105348692	four-jointed box protein 1	4	0.364226870511444	4.31121584643313	0.822932917316693	0.442596064450873	0.427600613031701	5.4280171071937e-244	2.90457537819621e-238	four-jointed box protein 1	P54360.2	6.8e-89	Y54G2A.17c.2	0.076	fj-PA	7.36e-89	XP_011662184.2	1.22e-82
LOC105324157	mucin-17	13	0.392477511455327	1.09364513492652	0.827586206896552	0.474243659675186	0.318920803746149	3.58070230215542e-19	1.91606244750178e-13	mucin-17	Q3TNW5.1	4	F12F6.1.1	0.52	""		XP_030829998.1	6.99e-10
LOC105347667	dnaJ homolog subfamily B member 13	11	0.521051107212506	15.635932600838	1	0.521051107212506	0.66922889027147	1.60755596403091e-54	8.60216056800654e-49	dnaJ homolog subfamily B member 13	Q80Y75.1	3.33e-146	F54D5.8.2	2.57e-96	CG5001-PC	5.12e-99	XP_798465.1	1.07e-166
LOC105336078	dimethylaniline monooxygenase [N-oxide-forming] 2	3	0.471797199174043	3.26455140461386	0.696342305037957	0.677536314770256	0.389686620635365	1.82068062784291e-233	9.74260769403765e-228	dimethylaniline monooxygenase [N-oxide-forming] 2	Q8K2I3.3	2.39e-155	H24K24.5a.1	1.88e-129	Fmo-2-PA	1.57e-42	XP_786100.3	1.01e-150
LOC105344573	outer dense fiber protein 3	11	0.535202479673973	17.2403768685219	0.957446808510638	0.558989256548372	0.617746270504798	1.93578930015236e-50	1.03585634082593e-44	outer dense fiber protein 3	Q8AVY1.1	7.3e-84	C40A11.7.1	0.17	CG8086-PK	1.74e-31	XP_802079.1	2.38e-82
LOC117691246	uncharacterized LOC117691246_ncRNA	7	0.450655103732694	18.3701519483914	0.945945945945946	0.476406823945991	0.474377712305188	3.0186849669245e-147	1.61532247528103e-141	uncharacterized LOC117691246_ncRNA	""		""		""		""	
LOC105345330	inner centromere protein	8	0.291999610729707	17.4064482260415	0.962264150943396	0.303450575856362	0.406126489466134	1.08080326926941e-115	5.78346475812216e-110	inner centromere protein	P53352.1	7.23e-44	Y39G10AR.13b.1	8.47e-15	Incenp-PC	1	XP_030844392.1	1.81e-61
LOC105326826	uncharacterized LOC105326826	7	0.563529195917544	6.27028759808666	0.637837837837838	0.883499163091064	0.456040878230178	1.55612967266289e-141	8.32697436879293e-136	uncharacterized LOC105326826	Q8N7M0.2	3.47e-18	D1009.5.1	1.17e-07	CG5359-PC	3.38e-06	XP_784517.1	9.76e-22
LOC105326827	metabotropic glutamate receptor 5	6	0.393926167513839	0.651492281943641	0.463611859838275	0.849689582253689	0.319570832960882	2.07749255752842e-99	1.11168288747392e-93	metabotropic glutamate receptor 5	P41594.2	0	F45H11.4a.1	0	mGluR-PB	0	XP_030851338.1	0
LOC105334847	myophilin	10	0.284466923026289	12.4331737735369	0.941176470588235	0.302246105715432	0.3914378401084	1.57908472919694e-76	8.44980871271117e-71	myophilin	Q24799.1	4.91e-40	F43G9.9.3	1.72e-53	Chd64-PB	1.41e-60	XP_797586.3	2.05e-39
LOC117691704	uncharacterized LOC117691704	9	0.695805284500958	6.60848184408387	0.978339350180505	0.71121056755264	0.849289627132077	2.44101484098289e-224	1.30620656952867e-218	uncharacterized LOC117691704	P86728.1	1.32e-05	R10H10.2.1	0.51	CG10527-PA	2.64e-14	XP_030842141.1	7.14e-11
LOC105320766	uncharacterized LOC105320766_ncRNA	7	0.621446607986427	13.6742610704396	0.813513513513514	0.763904468288964	0.566214513330925	5.66426949478843e-176	3.03099592081725e-170	uncharacterized LOC105320766_ncRNA	""		""		""		""	
LOC105324965	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A	14	0.231521827024875	6.2244583189764	0.869565217391304	0.266250101078606	0.179566245388175	8.25822232734591e-10	0.000441904083314141	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1-A	Q6DFM1.1	0	R07E5.3.1	1.59e-129	Snr1-PA	1.46e-176	XP_030847928.1	0
LOC105332313	X-box-binding protein 1	10	0.26586722433665	30.9456723961815	0.988235294117647	0.269032310340658	0.491897420114641	6.62293340468481e-96	3.54398464831408e-90	X-box-binding protein 1	Q3SZZ2.1	1.54e-35	R74.3c.1	6.77e-18	Xbp1-PD	2.06e-14	XP_790957.3	4.15e-24
LOC105344977	uncharacterized LOC105344977_misc_RNA	4	0.18704148399584	4.57015349936984	0.826053042121685	0.226427934355682	0.153502265257356	3.30797598199258e-87	1.77012441177209e-81	uncharacterized LOC105344977_misc_RNA	""		""		""		""	
LOC105346613	cytochrome P450 27C1	4	0.187857523502674	2.31012819379126	0.358034321372855	0.524691383726422	0.138878840011078	5.30981526811986e-79	2.84132462849308e-73	cytochrome P450 27C1	A8WGA0.2	5.67e-108	ZK177.5.2	2.45e-68	Cyp49a1-PE	3.65e-73	XP_030831852.1	7.62e-123
LOC105345003	uncharacterized LOC105345003	6	0.308492333391822	2.90973377093471	0.889487870619946	0.346820168752624	0.452074736053635	1.63991344318246e-140	8.77530802754477e-135	uncharacterized LOC105345003	Q1WV73.1	0.17	F11H8.3.1	1	Art2-PB	1.3	XP_003727918.1	2.51e-07
LOC105319984	low-density lipoprotein receptor-related protein 12	1	0.427522622562358	14.4175206016941	0.589865249572974	0.724780147452081	0.227445489822224	4.69391808490426e-209	2.51175311857695e-203	low-density lipoprotein receptor-related protein 12	Q5R662.2	3.23e-12	Y105E8A.7b.1	1.74e-09	CG6024-PF	1.36e-08	XP_030840750.1	3.3e-21
LOC105338896	stromelysin-3	9	0.759260932257375	5.0632585994436	0.884476534296029	0.858429707082827	0.737947274096663	1.70718489543808e-194	9.13528295028079e-189	stromelysin-3	Q9JHI0.1	5.57e-61	C31B8.8.1	7.33e-36	Mmp1-PL	2.96e-62	XP_030835862.1	7.08e-71
LOC105349129	neuropilin and tolloid-like protein 1	5	0.558392114397162	4.7211312858823	0.717896865520728	0.777816621322244	0.45766079530677	1.56551161258946e-233	8.37717787989522e-228	neuropilin and tolloid-like protein 1	Q8R4I7.2	3.56e-48	K03E5.1.1	7.44e-37	Neto-PB	1.18e-40	XP_030831452.1	3.67e-35
LOC105332773	zinc finger homeobox protein 4	2	0.160944916933343	4.8706430631223	0.846797717184528	0.190063002848497	0.133203072576603	1.97450642141034e-135	1.05657418214805e-129	zinc finger homeobox protein 4	Q61329.1	0	ZC123.3d.1	2.46e-81	zfh2-PA	6.79e-57	XP_030831789.1	0
LOC105344715	acetylcholine receptor subunit alpha-like 1	3	0.315905447883042	1.31620555784858	0.665286404416839	0.474841280064862	0.35518032413204	1.95801021029612e-212	1.04774692761114e-206	acetylcholine receptor subunit alpha-like 1	P09478.2	7.8e-70	D2092.3.1	1.65e-68	nAChRalpha1-PC	1.31e-62	XP_782644.4	6.22e-70
LOC109618378	uncharacterized LOC109618378	7	0.46598793390895	2.11643758808561	0.497297297297297	0.937040954056041	0.347899781136864	5.30164884675499e-108	2.83695471108937e-102	uncharacterized LOC109618378	A7TRZ7.1	0.39	C52E12.1.1	0.11	CG6686-PB	9.2	XP_030836334.1	0.51
LOC105328642	basement membrane-specific heparan sulfate proteoglycan core protein	6	0.546226164670921	12.5559708743659	0.983827493261456	0.555205224912087	0.714933863641604	2.91613070058053e-223	1.56044486692625e-217	basement membrane-specific heparan sulfate proteoglycan core protein	P98160.4	0	ZC101.2i.1	1.09e-136	trol-PAK	0	XP_030842937.1	0
LOC105318652	protein IWS1 homolog	14	0.280563384403333	4.81579427299528	0.652173913043478	0.430197189418443	0.226743096204013	5.18640459816987e-12	2.77528659171748e-06	protein IWS1 homolog	Q18DN4.1	0.33	F46B6.7.2	5.9	Osi18-PA	1.2	XP_030847822.1	7.48e-17
LOC105318662	WD repeat and SOCS box-containing protein 1	14	0.198625216671032	4.44893229220077	0.608695652173913	0.326312855959553	0.101832558051113	3.78784704465916e-06	1	WD repeat and SOCS box-containing protein 1	Q9Y6I7.1	3.06e-122	T03F6.5.1	1.83e-16	wds-PB	8.44e-15	XP_003727659.1	1.21e-95
LOC105318672	solute carrier family 43 member 3	13	0.37722254218551	45.7411970360042	0.96551724137931	0.390694775834993	0.369087888613198	6.0307255558542e-22	3.22708949074203e-16	solute carrier family 43 member 3	Q8NBI5.2	1.86e-52	F02D8.5.1	3.4	AP-1gamma-PB	1	XP_030848095.1	1.75e-40
LOC105318673	hypothetical protein	1	0.442096078173131	34.3823257989151	0.634465743025242	0.696800549175659	0.183493084485759	3.22152377492985e-168	1.72386314415516e-162	hypothetical protein	A1RL84.1	0.57	T05G5.8a.2	0.2	CG15252-PC	4.7	XP_030854102.1	1.4
LOC105340661	putative phosphatidylglycerol/phosphatidylinositol transfer protein 2	3	0.544931589055155	3.91169128011246	0.805383022774327	0.676611715973367	0.529667895638248	1.11253692925684e-308	1.11253866450175e-308	putative phosphatidylglycerol/phosphatidylinositol transfer protein 2	Q54SW1.2	4.89e-08	T20F10.2b.1	0.62	""		XP_030831835.1	9.27e-16
LOC105325414	uncharacterized LOC105325414	12	0.682018550309631	26.2722767077997	0.96875	0.704019148706716	0.784961899989059	2.82177114645458e-48	1.50995231463702e-42	uncharacterized LOC105325414	Q80YA8.3	8.29e-10	Y64G10A.7d.1	0.00033	Ser-PB	8.18e-07	XP_030854391.1	6.27e-10
LOC105321850	uncharacterized LOC105321850	10	0.33599379172682	8.03152971992659	0.805882352941176	0.416926602872697	0.359402262938983	2.2953790795797e-70	1.22827570851573e-64	uncharacterized LOC105321850	Q7TQH7.2	0.00027	K03E5.1.1	0.000391	LpR2-PC	0.000115	XP_030840750.1	8.99e-06
LOC105322328	echinoderm microtubule-associated protein-like 2	7	0.399828900044862	1.598770587352	0.508108108108108	0.786897303279781	0.307345337985902	1.7093701929189e-95	9.14697665192449e-90	echinoderm microtubule-associated protein-like 2	Q9VUI3.3	1.35e-146	F38A6.2b.2	2.5e-47	DCX-EMAP-PC	1.23e-143	XP_030842589.1	4.67e-162
LOC105344011	tripartite motif-containing protein 45	5	0.392416892869053	1.67952662140657	0.469160768452983	0.836423075533391	0.259411962033431	1.2727936682797e-131	6.81082074245816e-126	tripartite motif-containing protein 45	F7H9X2.1	4.97e-31	F26F4.7.1	1.36e-14	mei-P26-PD	2.62e-17	XP_787393.2	1.42e-45
LOC105319384	G protein-activated inward rectifier potassium channel 2	13	0.39018961401141	23.2086480014558	0.96551724137931	0.40412495736896	0.354823878279196	3.70455103914094e-21	1.98233489745263e-15	G protein-activated inward rectifier potassium channel 2	P48545.3	1.38e-84	M02A10.2b.1	2.13e-88	Irk1-PD	4.21e-78	XP_011660845.2	8.32e-83
LOC105343715	sal-like protein 1	2	0.179183971643333	4.07027783624804	0.727203551046291	0.246401398048078	0.137505867855222	8.14516421667715e-140	4.35854253365768e-134	sal-like protein 1	Q9BXA9.2	1.44e-94	F15C11.1.1	2.07e-32	salr-PC	1.73e-46	XP_030832052.1	3.23e-108
LOC117692972	sal-like protein 1	2	0.180022232510124	3.6305033795128	0.698414711477489	0.257758362691543	0.138687846122115	5.07765929740081e-141	2.71709611131355e-135	sal-like protein 1	Q9ER74.1	2.3e-08	T03F6.2.1	4.1	CG42458-PA	0.35	XP_030832052.1	0.000196
LOC105324812	uncharacterized LOC105324812_ncRNA	6	0.33287296554658	7.68169222444985	0.921832884097035	0.361099035724506	0.48363531132311	2.32237270922102e-150	1.24272021568584e-144	uncharacterized LOC105324812_ncRNA	""		""		""		""	
